country_code,country_name,indicator_code,indicator_name,year,value
GBR,United Kingdom,FP.CPI.TOTL.ZG,inflation_percent,2016,1.0084173681141
GBR,United Kingdom,FP.CPI.TOTL.ZG,inflation_percent,2017,2.55775577557747
GBR,United Kingdom,FP.CPI.TOTL.ZG,inflation_percent,2018,2.29283990345938
GBR,United Kingdom,FP.CPI.TOTL.ZG,inflation_percent,2019,1.73810460086513
GBR,United Kingdom,FP.CPI.TOTL.ZG,inflation_percent,2020,0.989486703772491
GBR,United Kingdom,FP.CPI.TOTL.ZG,inflation_percent,2021,2.51837109614213
GBR,United Kingdom,FP.CPI.TOTL.ZG,inflation_percent,2022,7.92204883147902
GBR,United Kingdom,FP.CPI.TOTL.ZG,inflation_percent,2023,6.79396706793963
GBR,United Kingdom,FP.CPI.TOTL.ZG,inflation_percent,2024,3.2715729463592
GBR,United Kingdom,SP.POP.TOTL,population,2014,64620000.0
GBR,United Kingdom,SP.POP.TOTL,population,2015,65088000.0
GBR,United Kingdom,SP.POP.TOTL,population,2016,65607000.0
GBR,United Kingdom,SP.POP.TOTL,population,2017,65966000.0
GBR,United Kingdom,SP.POP.TOTL,population,2018,66289000.0
GBR,United Kingdom,SP.POP.TOTL,population,2019,66631000.0
GBR,United Kingdom,SP.POP.TOTL,population,2020,66744000.0
GBR,United Kingdom,SP.POP.TOTL,population,2021,66984000.0
GBR,United Kingdom,SP.POP.TOTL,population,2022,67604000.0
GBR,United Kingdom,SP.POP.TOTL,population,2023,68492000.0
GBR,United Kingdom,SP.POP.TOTL,population,2024,69226000.0
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2014,6.398
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2015,5.552
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2016,4.909
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2017,4.501
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2018,4.145
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2019,3.657
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2020,4.472
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2021,4.864
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2022,3.768
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2023,4.025
GBR,United Kingdom,SL.UEM.TOTL.ZS,unemployment_percent,2024,4.361
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2014,17550680174000.0
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2015,18206020741000.0
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2016,18695110842000.0
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2017,19477336549000.0
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2018,20533057312000.0
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2019,21380976119000.0
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2020,21060473613000.0
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2021,23315080560000.0
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2022,25604848907611.0
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2023,27292170793214.4
USA,United States,NY.GDP.MKTP.CD,gdp_current_usd,2024,28750956130731.2
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2014,1.62222297740817
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2015,0.118627135552451
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2016,1.26158320570536
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2017,2.13011000365961
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2018,2.44258329692817
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2019,1.81221007526021
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2020,1.23358439630629
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2021,4.69785886363742
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2022,8.00279982052121
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2023,4.11633838374488
USA,United States,FP.CPI.TOTL.ZG,inflation_percent,2024,2.94952520485207
USA,United States,SP.POP.TOTL,population,2014,319257560.0
USA,United States,SP.POP.TOTL,population,2015,321815121.0
USA,United States,SP.POP.TOTL,population,2016,324353340.0
USA,United States,SP.POP.TOTL,population,2017,326608609.0
USA,United States,SP.POP.TOTL,population,2018,328529577.0
USA,United States,SP.POP.TOTL,population,2019,330226227.0
USA,United States,SP.POP.TOTL,population,2020,331577720.0
USA,United States,SP.POP.TOTL,population,2021,332099760.0
USA,United States,SP.POP.TOTL,population,2022,334017321.0
USA,United States,SP.POP.TOTL,population,2023,336806231.0
USA,United States,SP.POP.TOTL,population,2024,340110988.0
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2014,6.168
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2015,5.28
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2016,4.869
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2017,4.355
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2018,3.896
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2019,3.669
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2020,8.055
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2021,5.349
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2022,3.65
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2023,3.638
USA,United States,SL.UEM.TOTL.ZS,unemployment_percent,2024,4.022
